"","variables","Imp.var Austria","Imp.var Croatia","Imp.var Czechia","Imp.var Denmark","Imp.var Estonia","Imp.var Finland","Imp.var France","Imp.var Germany","Imp.var Great-Britain","Imp.var Hungary","Imp.var Italy","Imp.var Lithuania","Imp.var Netherlands","Imp.var Norway","Imp.var Poland","Imp.var Portugal","Imp.var Romania","Imp.var Slovakia","Imp.var Slovenia","Imp.var Spain","Imp.var Sweden"
"65","imp_fml",0.932792065507689,0.922387599700351,1.48940876360109,1.52152629154974,0.966597841941373,0.418651338097548,1.34288734218985,1.14044618144538,1.68961113186274,0.603064851252174,0.779095578786287,1.5563484543364,2.62236660545397,0.422819638788972,0.427997006189187,0.025863663080524,0.233324005195747,0.706460228913578,0.55839988420867,0.156010174570426,0.300303240697914
"66","imp_frnd",1.10593554396118,1.10358315183845,3.81884909339416,1.33322964315746,1.07287687007848,0.682810177864153,2.15164578515292,1.14239362251986,2.18260629312465,0.796137495555935,1.23296801527511,2.36980759855411,2.80953070466123,2.01414250521236,0.929688171125229,0.0625034828933271,0.747882395347284,1.7368162622784,0.943160986657845,0.421372323240361,0.627977488894207
"67","imp_imm",13.0685809119538,2.13776443761846,6.27622012952048,3.34853017423519,2.63065870990217,3.36684916630366,4.74215954919604,12.9000908244774,3.4218725204915,6.47007456679602,7.44623306298308,2.32425610856611,14.5829222220601,3.73502261599424,3.0408881659275,0.112674962400591,0.909319584617876,3.35777778378597,1.41863894177345,0.780214952955845,2.66180585548589
"68","imp_leis",2.45748309553141,1.65378058944483,3.21153032341188,1.97509811684469,0.730891742168941,0.590665171224484,2.63244837972674,1.44634156458033,1.86536157050513,0.932764763647067,1.88109206371606,2.09144116200364,2.04728510347482,1.81828534427942,1.11119453627414,0.0733624898110867,0.70304244006819,2.54417982435116,1.35563763465876,0.411560140243147,0.609576357656382
"69","imp_polt",1.90910146109396,1.85074796548333,3.50797256783974,2.12998001295517,2.37772014854945,0.708615576684377,3.31920400129624,2.22177991136453,2.41056464213374,1.45906394397634,3.21418450951673,2.53096597918118,3.94540835427588,1.85172304540018,1.61704697133171,0.155445405519511,1.21702253475777,2.18530363395624,1.27907686346526,0.802024329801721,0.930875761494962
"70","imp_rlg",2.33890367406174,1.85459152853183,4.28131412228273,2.07215043518478,1.04767360497315,0.597086754170117,2.98693329068444,2.93160930668775,2.69883107974204,1.46244757705895,1.92213706040591,3.51124303074987,3.81913048014391,1.96863791899677,2.6337262617308,0.144497758539288,0.801345742535879,2.67454773800604,2.62057556031908,2.48912767286091,0.830601131270232
"71","imp_wrk",1.71382582888742,1.46159951444672,3.53792433473556,1.97947410889252,0.77401725196308,0.672565447555244,2.4167707554467,1.62407086166302,2.95965835799874,1.29184478523625,1.13968893102488,2.20711618568357,3.30013097632355,1.61350582357307,1.08810137215271,0.109482478938943,0.524151755425819,1.60057915469431,0.884977039958325,0.378191243737223,0.68236263058998
"72","incm_lvl",3.54998226856429,3.60172854542483,9.3184185777548,3.67970989041974,2.33366754809188,1.29814318098885,5.83492747124351,3.4476269382708,5.30974644195851,2.57873275622108,4.36523240190465,4.46050510387244,7.03901857299008,3.97126546069504,2.66727672809289,NA,2.11103438153542,6.45513129636109,2.50967182458919,2.01178875264017,1.03989571881387
"73","isco_1digit",3.63474253926509,4.12417187876673,7.46041188560013,2.71989571668782,2.51987681302114,1.28852468229566,5.84428239527231,3.11925689414857,5.928222011043,3.09946788121472,5.20055520307006,4.58186626457347,6.75235697052173,3.69636999398903,3.05881787843366,0.247314916867799,1.82729219704631,4.33806140299823,3.0932222484499,1.47541198318172,2.34566475607464
"74","job_men",2.18560595189118,3.43680019786758,4.17336413376177,0.690570017447921,1.26633194943698,0.578656227733317,2.44275477709298,1.62232376960161,2.62334208099405,2.39542655925007,2.72617523734625,3.03198026765363,3.60485411295817,2.07678306059875,1.51381491984208,0.145284701925796,1.51964951806902,2.66474373796704,1.63613395807479,0.494874232075929,0.768946119603224
